year,iso_domestic,iso_foreign
1987,ITA,PRT
1987,NLD,PRT
1987,NOR,PRT
1987,SWE,PRT
1988,AUS,PRT
1988,BEL,PRT
1988,CHE,PRT
1988,DEU,PRT
1988,DNK,PRT
1988,ESP,PRT
1988,FIN,PRT
1988,FRA,PRT
1988,GBR,PRT
1988,ITA,PRT
1988,NLD,PRT
1988,NOR,PRT
1988,SWE,PRT
1989,AUS,PRT
1989,BEL,PRT
1989,CHE,PRT
1989,DEU,PRT
1989,DNK,PRT
1989,ESP,PRT
1989,FIN,PRT
1989,FRA,PRT
1989,GBR,PRT
1989,ITA,PRT
1989,NLD,PRT
1989,NOR,PRT
1989,SWE,PRT
1990,AUS,PRT
1990,BEL,PRT
1990,CHE,PRT
1990,DEU,PRT
1990,DNK,PRT
1990,ESP,PRT
1990,FIN,PRT
1990,FRA,PRT
1990,GBR,PRT
1990,ITA,PRT
1990,NLD,PRT
1990,NOR,PRT
1990,SWE,PRT
1991,AUS,PRT
1991,BEL,PRT
1991,CHE,PRT
1991,DEU,PRT
1991,DNK,PRT
1991,ESP,PRT
1991,FIN,PRT
1991,FRA,PRT
1991,GBR,PRT
1991,ITA,PRT
1991,NLD,PRT
1991,NOR,PRT
1991,SWE,PRT
1992,AUS,PRT
1992,BEL,PRT
1992,CHE,PRT
1992,DEU,PRT
1992,DNK,PRT
1992,ESP,PRT
1992,FIN,PRT
1992,FRA,PRT
1992,GBR,PRT
1992,ITA,PRT
1992,NLD,PRT
1992,NOR,PRT
1992,SWE,PRT
1993,AUS,PRT
1993,BEL,PRT
1993,CHE,PRT
1993,DEU,PRT
1993,DNK,PRT
1993,ESP,PRT
1993,FIN,PRT
1993,FRA,PRT
1993,GBR,PRT
1993,ITA,PRT
1993,NLD,PRT
1993,NOR,PRT
1993,SWE,PRT
1994,AUS,PRT
1994,BEL,PRT
1994,CHE,PRT
1994,DEU,PRT
1994,DNK,PRT
1994,ESP,PRT
1994,FIN,PRT
1994,FRA,PRT
1994,GBR,PRT
1994,ITA,PRT
1994,NLD,PRT
1994,NOR,PRT
1994,SWE,PRT
1995,AUS,PRT
1995,BEL,PRT
1995,CHE,PRT
1995,DEU,PRT
1995,DNK,PRT
1995,ESP,PRT
1995,FIN,PRT
1995,FRA,PRT
1995,GBR,PRT
1995,ITA,PRT
1995,NLD,PRT
1995,NOR,PRT
1995,SWE,PRT
1996,AUS,PRT
1996,BEL,PRT
1996,CHE,PRT
1996,DEU,PRT
1996,DNK,PRT
1996,ESP,PRT
1996,FIN,PRT
1996,FRA,PRT
1996,GBR,PRT
1996,ITA,PRT
1996,JPN,PRT
1996,NLD,PRT
1996,NOR,PRT
1996,SWE,PRT
1997,AUS,PRT
1997,BEL,PRT
1997,CHE,PRT
1997,DEU,PRT
1997,DNK,PRT
1997,ESP,PRT
1997,FIN,PRT
1997,FRA,PRT
1997,GBR,PRT
1997,ITA,PRT
1997,JPN,PRT
1997,NLD,PRT
1997,NOR,PRT
1997,SWE,PRT
1998,AUS,PRT
1998,BEL,PRT
1998,CHE,PRT
1998,DEU,PRT
1998,DNK,PRT
1998,ESP,PRT
1998,FIN,PRT
1998,FRA,PRT
1998,GBR,PRT
1998,ITA,PRT
1998,JPN,PRT
1998,NLD,PRT
1998,NOR,PRT
1998,SWE,PRT
1999,AUS,PRT
1999,BEL,PRT
1999,CHE,PRT
1999,DEU,PRT
1999,DNK,PRT
1999,ESP,PRT
1999,FIN,PRT
1999,FRA,PRT
1999,GBR,PRT
1999,ITA,PRT
1999,JPN,PRT
1999,NLD,PRT
1999,NOR,PRT
1999,SWE,PRT
2000,AUS,PRT
2000,BEL,PRT
2000,CHE,PRT
2000,DEU,PRT
2000,DNK,PRT
2000,ESP,PRT
2000,FIN,PRT
2000,FRA,PRT
2000,GBR,PRT
2000,ITA,PRT
2000,JPN,PRT
2000,NLD,PRT
2000,NOR,PRT
2000,SWE,PRT
2001,AUS,PRT
2001,BEL,PRT
2001,CHE,PRT
2001,DEU,PRT
2001,DNK,PRT
2001,ESP,PRT
2001,FIN,PRT
2001,FRA,PRT
2001,GBR,PRT
2001,ITA,PRT
2001,JPN,PRT
2001,NLD,PRT
2001,NOR,PRT
2001,SWE,PRT
2002,AUS,PRT
2002,BEL,PRT
2002,CHE,PRT
2002,DEU,PRT
2002,DNK,PRT
2002,ESP,PRT
2002,FIN,PRT
2002,FRA,PRT
2002,GBR,PRT
2002,ITA,PRT
2002,JPN,PRT
2002,NLD,PRT
2002,NOR,PRT
2002,SWE,PRT
2003,AUS,PRT
2003,BEL,PRT
2003,CHE,PRT
2003,DEU,PRT
2003,DNK,PRT
2003,ESP,PRT
2003,FIN,PRT
2003,FRA,PRT
2003,GBR,PRT
2003,ITA,PRT
2003,JPN,PRT
2003,NLD,PRT
2003,NOR,PRT
2003,SWE,PRT
2004,AUS,PRT
2004,BEL,PRT
2004,CHE,PRT
2004,DEU,PRT
2004,DNK,PRT
2004,ESP,PRT
2004,FIN,PRT
2004,FRA,PRT
2004,GBR,PRT
2004,ITA,PRT
2004,JPN,PRT
2004,NLD,PRT
2004,NOR,PRT
2004,SWE,PRT
2005,AUS,PRT
2005,BEL,PRT
2005,CHE,PRT
2005,DEU,PRT
2005,DNK,PRT
2005,ESP,PRT
2005,FIN,PRT
2005,FRA,PRT
2005,GBR,PRT
2005,ITA,PRT
2005,JPN,PRT
2005,NLD,PRT
2005,NOR,PRT
2005,SWE,PRT
2006,AUS,PRT
2006,BEL,PRT
2006,CHE,PRT
2006,DEU,PRT
2006,DNK,PRT
2006,ESP,PRT
2006,FIN,PRT
2006,FRA,PRT
2006,GBR,PRT
2006,ITA,PRT
2006,JPN,PRT
2006,NLD,PRT
2006,NOR,PRT
2006,SWE,PRT
2007,AUS,PRT
2007,BEL,PRT
2007,CHE,PRT
2007,DEU,PRT
2007,DNK,PRT
2007,ESP,PRT
2007,FIN,PRT
2007,FRA,PRT
2007,GBR,PRT
2007,ITA,PRT
2007,JPN,PRT
2007,NLD,PRT
2007,NOR,PRT
2007,SWE,PRT
2008,AUS,PRT
2008,BEL,PRT
2008,CHE,PRT
2008,DEU,PRT
2008,DNK,PRT
2008,ESP,PRT
2008,FIN,PRT
2008,FRA,PRT
2008,GBR,PRT
2008,ITA,PRT
2008,JPN,PRT
2008,NLD,PRT
2008,NOR,PRT
2008,SWE,PRT
2009,AUS,PRT
2009,BEL,PRT
2009,CHE,PRT
2009,DEU,PRT
2009,DNK,PRT
2009,ESP,PRT
2009,FIN,PRT
2009,FRA,PRT
2009,GBR,PRT
2009,ITA,PRT
2009,JPN,PRT
2009,NLD,PRT
2009,NOR,PRT
2009,SWE,PRT
2010,AUS,PRT
2010,BEL,PRT
2010,CHE,PRT
2010,DEU,PRT
2010,DNK,PRT
2010,ESP,PRT
2010,FIN,PRT
2010,FRA,PRT
2010,GBR,PRT
2010,ITA,PRT
2010,JPN,PRT
2010,NLD,PRT
2010,NOR,PRT
2010,SWE,PRT
2011,AUS,PRT
2011,BEL,PRT
2011,CHE,PRT
2011,DEU,PRT
2011,DNK,PRT
2011,ESP,PRT
2011,FIN,PRT
2011,FRA,PRT
2011,GBR,PRT
2011,ITA,PRT
2011,JPN,PRT
2011,NLD,PRT
2011,NOR,PRT
2011,SWE,PRT
2012,AUS,PRT
2012,BEL,PRT
2012,CHE,PRT
2012,DEU,PRT
2012,DNK,PRT
2012,ESP,PRT
2012,FIN,PRT
2012,FRA,PRT
2012,GBR,PRT
2012,ITA,PRT
2012,JPN,PRT
2012,NLD,PRT
2012,NOR,PRT
2012,SWE,PRT
2013,AUS,PRT
2013,BEL,PRT
2013,CHE,PRT
2013,DEU,PRT
2013,DNK,PRT
2013,ESP,PRT
2013,FIN,PRT
2013,FRA,PRT
2013,GBR,PRT
2013,ITA,PRT
2013,JPN,PRT
2013,NLD,PRT
2013,NOR,PRT
2013,SWE,PRT
2014,AUS,PRT
2014,BEL,PRT
2014,CHE,PRT
2014,DEU,PRT
2014,DNK,PRT
2014,ESP,PRT
2014,FIN,PRT
2014,FRA,PRT
2014,GBR,PRT
2014,ITA,PRT
2014,JPN,PRT
2014,NLD,PRT
2014,NOR,PRT
2014,SWE,PRT
2015,AUS,PRT
2015,BEL,PRT
2015,CHE,PRT
2015,DEU,PRT
2015,DNK,PRT
2015,ESP,PRT
2015,FIN,PRT
2015,FRA,PRT
2015,GBR,PRT
2015,ITA,PRT
2015,JPN,PRT
2015,NLD,PRT
2015,NOR,PRT
2015,SWE,PRT
2016,AUS,PRT
2016,BEL,PRT
2016,CHE,PRT
2016,DEU,PRT
2016,DNK,PRT
2016,ESP,PRT
2016,FIN,PRT
2016,FRA,PRT
2016,GBR,PRT
2016,ITA,PRT
2016,JPN,PRT
2016,NLD,PRT
2016,NOR,PRT
2016,SWE,PRT
2017,AUS,PRT
2017,BEL,PRT
2017,CHE,PRT
2017,DEU,PRT
2017,DNK,PRT
2017,ESP,PRT
2017,FIN,PRT
2017,FRA,PRT
2017,GBR,PRT
2017,ITA,PRT
2017,JPN,PRT
2017,NLD,PRT
2017,NOR,PRT
2017,SWE,PRT
2018,AUS,PRT
2018,BEL,PRT
2018,CHE,PRT
2018,DEU,PRT
2018,DNK,PRT
2018,FIN,PRT
2018,FRA,PRT
2018,GBR,PRT
2018,ITA,PRT
2018,JPN,PRT
2018,NLD,PRT
2018,NOR,PRT
2018,SWE,PRT
2019,AUS,PRT
2019,BEL,PRT
2019,CHE,PRT
2019,DEU,PRT
2019,DNK,PRT
2019,ESP,PRT
2019,FIN,PRT
2019,FRA,PRT
2019,GBR,PRT
2019,ITA,PRT
2019,JPN,PRT
2019,NLD,PRT
2019,NOR,PRT
2019,SWE,PRT
2020,AUS,PRT
2020,BEL,PRT
2020,CHE,PRT
2020,DEU,PRT
2020,DNK,PRT
2020,ESP,PRT
2020,FIN,PRT
2020,FRA,PRT
2020,GBR,PRT
2020,ITA,PRT
2020,JPN,PRT
2020,NLD,PRT
2020,NOR,PRT
2020,SWE,PRT
1871,BEL,SWE
1871,DEU,SWE
1871,FRA,SWE
1871,ITA,SWE
1872,BEL,SWE
1872,DEU,SWE
1872,FRA,SWE
1872,USA,SWE
1873,BEL,SWE
1873,DEU,SWE
1873,FRA,SWE
1873,USA,SWE
1874,BEL,SWE
1874,DEU,SWE
1874,FRA,SWE
1874,USA,SWE
1875,BEL,SWE
1875,DEU,SWE
1875,DNK,SWE
1875,FRA,SWE
1875,USA,SWE
1876,BEL,SWE
1876,DEU,SWE
1876,DNK,SWE
1876,FRA,SWE
1876,USA,SWE
1877,BEL,SWE
1877,DEU,SWE
1877,DNK,SWE
1877,FRA,SWE
1877,USA,SWE
1878,BEL,SWE
1878,DEU,SWE
1878,DNK,SWE
1878,FRA,SWE
1878,USA,SWE
1879,BEL,SWE
1879,DEU,SWE
1879,DNK,SWE
1879,FRA,SWE
1879,USA,SWE
1880,BEL,SWE
1880,DEU,SWE
1880,DNK,SWE
1880,FRA,SWE
1880,PRT,SWE
1880,USA,SWE
1881,BEL,SWE
1881,DEU,SWE
1881,DNK,SWE
1881,FRA,SWE
1881,NOR,SWE
1881,PRT,SWE
1881,USA,SWE
1882,BEL,SWE
1882,DEU,SWE
1882,DNK,SWE
1882,FRA,SWE
1882,NOR,SWE
1882,PRT,SWE
1882,USA,SWE
1883,BEL,SWE
1883,DEU,SWE
1883,DNK,SWE
1883,FRA,SWE
1883,NOR,SWE
1883,PRT,SWE
1883,USA,SWE
1884,BEL,SWE
1884,DEU,SWE
1884,DNK,SWE
1884,FRA,SWE
1884,NOR,SWE
1884,PRT,SWE
1884,USA,SWE
1885,BEL,SWE
1885,DEU,SWE
1885,DNK,SWE
1885,FRA,SWE
1885,ITA,SWE
1885,NOR,SWE
1885,PRT,SWE
1885,USA,SWE
1886,BEL,SWE
1886,DEU,SWE
1886,DNK,SWE
1886,FRA,SWE
1886,ITA,SWE
1886,JPN,SWE
1886,NOR,SWE
1886,PRT,SWE
1886,USA,SWE
1887,BEL,SWE
1887,DEU,SWE
1887,DNK,SWE
1887,FRA,SWE
1887,ITA,SWE
1887,JPN,SWE
1887,NOR,SWE
1887,PRT,SWE
1887,USA,SWE
1888,BEL,SWE
1888,DEU,SWE
1888,DNK,SWE
1888,FRA,SWE
1888,ITA,SWE
1888,JPN,SWE
1888,NOR,SWE
1888,PRT,SWE
1888,USA,SWE
1889,BEL,SWE
1889,DEU,SWE
1889,DNK,SWE
1889,FRA,SWE
1889,ITA,SWE
1889,JPN,SWE
1889,NOR,SWE
1889,PRT,SWE
1889,USA,SWE
1890,BEL,SWE
1890,DEU,SWE
1890,DNK,SWE
1890,FRA,SWE
1890,ITA,SWE
1890,JPN,SWE
1890,NOR,SWE
1890,PRT,SWE
1890,USA,SWE
1891,BEL,SWE
1891,DEU,SWE
1891,DNK,SWE
1891,FRA,SWE
1891,ITA,SWE
1891,JPN,SWE
1891,NOR,SWE
1891,PRT,SWE
1891,USA,SWE
1892,BEL,SWE
1892,DEU,SWE
1892,DNK,SWE
1892,FRA,SWE
1892,ITA,SWE
1892,JPN,SWE
1892,NOR,SWE
1892,PRT,SWE
1892,USA,SWE
1893,BEL,SWE
1893,DEU,SWE
1893,DNK,SWE
1893,FRA,SWE
1893,ITA,SWE
1893,JPN,SWE
1893,NOR,SWE
1893,PRT,SWE
1893,USA,SWE
1894,BEL,SWE
1894,DEU,SWE
1894,DNK,SWE
1894,FRA,SWE
1894,ITA,SWE
1894,JPN,SWE
1894,NOR,SWE
1894,PRT,SWE
1894,USA,SWE
1895,BEL,SWE
1895,DEU,SWE
1895,DNK,SWE
1895,FRA,SWE
1895,ITA,SWE
1895,JPN,SWE
1895,NOR,SWE
1895,PRT,SWE
1895,USA,SWE
1896,BEL,SWE
1896,DEU,SWE
1896,DNK,SWE
1896,FIN,SWE
1896,FRA,SWE
1896,ITA,SWE
1896,JPN,SWE
1896,NOR,SWE
1896,PRT,SWE
1896,USA,SWE
1897,BEL,SWE
1897,DEU,SWE
1897,DNK,SWE
1897,FIN,SWE
1897,FRA,SWE
1897,ITA,SWE
1897,JPN,SWE
1897,NOR,SWE
1897,PRT,SWE
1897,USA,SWE
1898,BEL,SWE
1898,DEU,SWE
1898,DNK,SWE
1898,FIN,SWE
1898,FRA,SWE
1898,ITA,SWE
1898,JPN,SWE
1898,NOR,SWE
1898,PRT,SWE
1898,USA,SWE
1899,BEL,SWE
1899,DEU,SWE
1899,DNK,SWE
1899,FIN,SWE
1899,FRA,SWE
1899,ITA,SWE
1899,JPN,SWE
1899,NOR,SWE
1899,PRT,SWE
1900,AUS,SWE
1900,BEL,SWE
1900,CHE,SWE
1900,DEU,SWE
1900,DNK,SWE
1900,ESP,SWE
1900,FIN,SWE
1900,FRA,SWE
1900,ITA,SWE
1900,JPN,SWE
1900,NLD,SWE
1900,NOR,SWE
1900,PRT,SWE
1901,AUS,SWE
1901,BEL,SWE
1901,CHE,SWE
1901,DEU,SWE
1901,DNK,SWE
1901,ESP,SWE
1901,FIN,SWE
1901,FRA,SWE
1901,ITA,SWE
1901,JPN,SWE
1901,NLD,SWE
1901,NOR,SWE
1901,PRT,SWE
1902,AUS,SWE
1902,BEL,SWE
1902,CHE,SWE
1902,DEU,SWE
1902,DNK,SWE
1902,ESP,SWE
1902,FIN,SWE
1902,FRA,SWE
1902,ITA,SWE
1902,JPN,SWE
1902,NLD,SWE
1902,NOR,SWE
1902,PRT,SWE
1903,AUS,SWE
1903,BEL,SWE
1903,CHE,SWE
1903,DEU,SWE
1903,DNK,SWE
1903,ESP,SWE
1903,FIN,SWE
1903,FRA,SWE
1903,ITA,SWE
1903,JPN,SWE
1903,NLD,SWE
1903,NOR,SWE
1903,PRT,SWE
1904,AUS,SWE
1904,BEL,SWE
1904,CHE,SWE
1904,DEU,SWE
1904,DNK,SWE
1904,ESP,SWE
1904,FIN,SWE
1904,FRA,SWE
1904,ITA,SWE
1904,JPN,SWE
1904,NLD,SWE
1904,NOR,SWE
1904,PRT,SWE
1905,AUS,SWE
1905,BEL,SWE
1905,CHE,SWE
1905,DEU,SWE
1905,DNK,SWE
1905,ESP,SWE
1905,FIN,SWE
1905,FRA,SWE
1905,ITA,SWE
1905,JPN,SWE
1905,NLD,SWE
1905,NOR,SWE
1905,PRT,SWE
1906,AUS,SWE
1906,BEL,SWE
1906,CHE,SWE
1906,DEU,SWE
1906,DNK,SWE
1906,ESP,SWE
1906,FIN,SWE
1906,FRA,SWE
1906,ITA,SWE
1906,JPN,SWE
1906,NLD,SWE
1906,NOR,SWE
1906,PRT,SWE
1907,AUS,SWE
1907,BEL,SWE
1907,CHE,SWE
1907,DEU,SWE
1907,DNK,SWE
1907,ESP,SWE
1907,FIN,SWE
1907,FRA,SWE
1907,ITA,SWE
1907,JPN,SWE
1907,NLD,SWE
1907,NOR,SWE
1907,PRT,SWE
1908,AUS,SWE
1908,BEL,SWE
1908,CHE,SWE
1908,DEU,SWE
1908,DNK,SWE
1908,ESP,SWE
1908,FIN,SWE
1908,FRA,SWE
1908,ITA,SWE
1908,JPN,SWE
1908,NLD,SWE
1908,NOR,SWE
1908,PRT,SWE
1909,AUS,SWE
1909,BEL,SWE
1909,CHE,SWE
1909,DEU,SWE
1909,DNK,SWE
1909,ESP,SWE
1909,FIN,SWE
1909,FRA,SWE
1909,ITA,SWE
1909,JPN,SWE
1909,NLD,SWE
1909,NOR,SWE
1909,PRT,SWE
1910,AUS,SWE
1910,BEL,SWE
1910,CHE,SWE
1910,DEU,SWE
1910,DNK,SWE
1910,ESP,SWE
1910,FIN,SWE
1910,FRA,SWE
1910,ITA,SWE
1910,JPN,SWE
1910,NLD,SWE
1910,NOR,SWE
1910,PRT,SWE
1911,AUS,SWE
1911,BEL,SWE
1911,CHE,SWE
1911,DEU,SWE
1911,DNK,SWE
1911,ESP,SWE
1911,FIN,SWE
1911,FRA,SWE
1911,ITA,SWE
1911,JPN,SWE
1911,NLD,SWE
1911,NOR,SWE
1911,PRT,SWE
1912,AUS,SWE
1912,BEL,SWE
1912,CHE,SWE
1912,DEU,SWE
1912,DNK,SWE
1912,ESP,SWE
1912,FIN,SWE
1912,FRA,SWE
1912,ITA,SWE
1912,JPN,SWE
1912,NLD,SWE
1912,NOR,SWE
1912,PRT,SWE
1913,AUS,SWE
1913,BEL,SWE
1913,CHE,SWE
1913,DEU,SWE
1913,DNK,SWE
1913,ESP,SWE
1913,FIN,SWE
1913,FRA,SWE
1913,ITA,SWE
1913,JPN,SWE
1913,NLD,SWE
1913,NOR,SWE
1913,PRT,SWE
1914,AUS,SWE
1914,CHE,SWE
1914,DEU,SWE
1914,DNK,SWE
1914,ESP,SWE
1914,FIN,SWE
1914,FRA,SWE
1914,ITA,SWE
1914,JPN,SWE
1914,NLD,SWE
1914,NOR,SWE
1914,PRT,SWE
1915,AUS,SWE
1915,DEU,SWE
1915,ESP,SWE
1915,FIN,SWE
1915,JPN,SWE
1915,NLD,SWE
1915,NOR,SWE
1915,PRT,SWE
1916,AUS,SWE
1916,CHE,SWE
1916,DEU,SWE
1916,DNK,SWE
1916,ESP,SWE
1916,FIN,SWE
1916,JPN,SWE
1916,NLD,SWE
1916,NOR,SWE
1916,PRT,SWE
1917,AUS,SWE
1917,CHE,SWE
1917,DEU,SWE
1917,DNK,SWE
1917,ESP,SWE
1917,FIN,SWE
1917,JPN,SWE
1917,NLD,SWE
1917,NOR,SWE
1917,PRT,SWE
1918,AUS,SWE
1918,CHE,SWE
1918,DEU,SWE
1918,DNK,SWE
1918,ESP,SWE
1918,FIN,SWE
1918,JPN,SWE
1918,NLD,SWE
1918,NOR,SWE
1918,PRT,SWE
1919,AUS,SWE
1919,CHE,SWE
1919,DEU,SWE
1919,DNK,SWE
1919,ESP,SWE
1919,FIN,SWE
1919,JPN,SWE
1919,NLD,SWE
1919,NOR,SWE
1919,PRT,SWE
1920,AUS,SWE
1920,BEL,SWE
1920,CHE,SWE
1920,DEU,SWE
1920,DNK,SWE
1920,ESP,SWE
1920,FIN,SWE
1920,JPN,SWE
1920,NLD,SWE
1920,NOR,SWE
1920,PRT,SWE
1921,AUS,SWE
1921,BEL,SWE
1921,CHE,SWE
1921,DEU,SWE
1921,DNK,SWE
1921,ESP,SWE
1921,FIN,SWE
1921,JPN,SWE
1921,NLD,SWE
1921,NOR,SWE
1921,PRT,SWE
1922,AUS,SWE
1922,BEL,SWE
1922,CHE,SWE
1922,DEU,SWE
1922,DNK,SWE
1922,ESP,SWE
1922,FIN,SWE
1922,FRA,SWE
1922,ITA,SWE
1922,JPN,SWE
1922,NLD,SWE
1922,NOR,SWE
1922,PRT,SWE
1923,AUS,SWE
1923,BEL,SWE
1923,CHE,SWE
1923,DNK,SWE
1923,ESP,SWE
1923,FIN,SWE
1923,FRA,SWE
1923,ITA,SWE
1923,JPN,SWE
1923,NLD,SWE
1923,NOR,SWE
1923,PRT,SWE
1924,AUS,SWE
1924,BEL,SWE
1924,CHE,SWE
1924,DEU,SWE
1924,DNK,SWE
1924,ESP,SWE
1924,FIN,SWE
1924,FRA,SWE
1924,ITA,SWE
1924,JPN,SWE
1924,NLD,SWE
1924,NOR,SWE
1924,PRT,SWE
1925,AUS,SWE
1925,BEL,SWE
1925,CHE,SWE
1925,DEU,SWE
1925,DNK,SWE
1925,ESP,SWE
1925,FIN,SWE
1925,FRA,SWE
1925,ITA,SWE
1925,JPN,SWE
1925,NLD,SWE
1925,NOR,SWE
1925,PRT,SWE
1926,AUS,SWE
1926,BEL,SWE
1926,CHE,SWE
1926,DEU,SWE
1926,DNK,SWE
1926,ESP,SWE
1926,FIN,SWE
1926,FRA,SWE
1926,ITA,SWE
1926,JPN,SWE
1926,NLD,SWE
1926,NOR,SWE
1926,PRT,SWE
1927,AUS,SWE
1927,BEL,SWE
1927,CHE,SWE
1927,DEU,SWE
1927,DNK,SWE
1927,ESP,SWE
1927,FIN,SWE
1927,FRA,SWE
1927,ITA,SWE
1927,JPN,SWE
1927,NLD,SWE
1927,NOR,SWE
1927,PRT,SWE
1928,AUS,SWE
1928,BEL,SWE
1928,CHE,SWE
1928,DEU,SWE
1928,DNK,SWE
1928,ESP,SWE
1928,FIN,SWE
1928,FRA,SWE
1928,ITA,SWE
1928,JPN,SWE
1928,NLD,SWE
1928,NOR,SWE
1928,PRT,SWE
1929,AUS,SWE
1929,BEL,SWE
1929,CHE,SWE
1929,DEU,SWE
1929,DNK,SWE
1929,ESP,SWE
1929,FIN,SWE
1929,FRA,SWE
1929,ITA,SWE
1929,JPN,SWE
1929,NLD,SWE
1929,NOR,SWE
1929,PRT,SWE
1930,AUS,SWE
1930,BEL,SWE
1930,CHE,SWE
1930,DEU,SWE
1930,DNK,SWE
1930,ESP,SWE
1930,FIN,SWE
1930,FRA,SWE
1930,ITA,SWE
1930,JPN,SWE
1930,NLD,SWE
1930,NOR,SWE
1930,PRT,SWE
1931,AUS,SWE
1931,BEL,SWE
1931,CHE,SWE
1931,DEU,SWE
1931,DNK,SWE
1931,ESP,SWE
1931,FIN,SWE
1931,FRA,SWE
1931,ITA,SWE
1931,JPN,SWE
1931,NLD,SWE
1931,NOR,SWE
1931,PRT,SWE
1932,AUS,SWE
1932,BEL,SWE
1932,CHE,SWE
1932,DEU,SWE
1932,DNK,SWE
1932,ESP,SWE
1932,FIN,SWE
1932,FRA,SWE
1932,ITA,SWE
1932,JPN,SWE
1932,NLD,SWE
1932,NOR,SWE
1932,PRT,SWE
1933,AUS,SWE
1933,BEL,SWE
1933,CHE,SWE
1933,DEU,SWE
1933,DNK,SWE
1933,ESP,SWE
1933,FIN,SWE
1933,FRA,SWE
1933,ITA,SWE
1933,JPN,SWE
1933,NLD,SWE
1933,NOR,SWE
1933,PRT,SWE
1934,AUS,SWE
1934,BEL,SWE
1934,CHE,SWE
1934,DEU,SWE
1934,DNK,SWE
1934,ESP,SWE
1934,FIN,SWE
1934,FRA,SWE
1934,ITA,SWE
1934,JPN,SWE
1934,NLD,SWE
1934,NOR,SWE
1934,PRT,SWE
1935,AUS,SWE
1935,BEL,SWE
1935,CHE,SWE
1935,DEU,SWE
1935,DNK,SWE
1935,ESP,SWE
1935,FIN,SWE
1935,FRA,SWE
1935,ITA,SWE
1935,JPN,SWE
1935,NLD,SWE
1935,NOR,SWE
1935,PRT,SWE
1936,AUS,SWE
1936,BEL,SWE
1936,CHE,SWE
1936,DEU,SWE
1936,DNK,SWE
1936,FIN,SWE
1936,FRA,SWE
1936,ITA,SWE
1936,JPN,SWE
1936,NLD,SWE
1936,NOR,SWE
1936,PRT,SWE
1937,AUS,SWE
1937,BEL,SWE
1937,CHE,SWE
1937,DEU,SWE
1937,DNK,SWE
1937,FIN,SWE
1937,FRA,SWE
1937,ITA,SWE
1937,JPN,SWE
1937,NLD,SWE
1937,NOR,SWE
1937,PRT,SWE
1938,AUS,SWE
1938,BEL,SWE
1938,CHE,SWE
1938,DEU,SWE
1938,DNK,SWE
1938,FIN,SWE
1938,FRA,SWE
1938,ITA,SWE
1938,JPN,SWE
1938,NLD,SWE
1938,NOR,SWE
1938,PRT,SWE
1939,AUS,SWE
1939,BEL,SWE
1939,CHE,SWE
1939,DEU,SWE
1939,DNK,SWE
1939,FIN,SWE
1939,FRA,SWE
1939,ITA,SWE
1939,JPN,SWE
1939,NLD,SWE
1939,NOR,SWE
1939,PRT,SWE
1940,AUS,SWE
1940,BEL,SWE
1940,CHE,SWE
1940,DEU,SWE
1940,DNK,SWE
1940,FIN,SWE
1940,FRA,SWE
1940,ITA,SWE
1940,JPN,SWE
1940,NLD,SWE
1940,NOR,SWE
1940,PRT,SWE
1941,AUS,SWE
1941,BEL,SWE
1941,CHE,SWE
1941,DEU,SWE
1941,DNK,SWE
1941,ESP,SWE
1941,FIN,SWE
1941,FRA,SWE
1941,ITA,SWE
1941,JPN,SWE
1941,NLD,SWE
1941,NOR,SWE
1941,PRT,SWE
1942,AUS,SWE
1942,BEL,SWE
1942,CHE,SWE
1942,DEU,SWE
1942,DNK,SWE
1942,ESP,SWE
1942,FIN,SWE
1942,FRA,SWE
1942,ITA,SWE
1942,JPN,SWE
1942,NLD,SWE
1942,NOR,SWE
1942,PRT,SWE
1943,AUS,SWE
1943,BEL,SWE
1943,CHE,SWE
1943,DEU,SWE
1943,DNK,SWE
1943,ESP,SWE
1943,FIN,SWE
1943,FRA,SWE
1943,ITA,SWE
1943,JPN,SWE
1943,NLD,SWE
1943,NOR,SWE
1943,PRT,SWE
1944,AUS,SWE
1944,BEL,SWE
1944,CHE,SWE
1944,DNK,SWE
1944,ESP,SWE
1944,FIN,SWE
1944,FRA,SWE
1944,ITA,SWE
1944,JPN,SWE
1944,NLD,SWE
1944,NOR,SWE
1944,PRT,SWE
1945,BEL,SWE
1945,CHE,SWE
1945,DNK,SWE
1945,ESP,SWE
1945,FIN,SWE
1945,FRA,SWE
1945,ITA,SWE
1945,JPN,SWE
1945,NLD,SWE
1945,NOR,SWE
1945,PRT,SWE
1946,BEL,SWE
1946,CHE,SWE
1946,DNK,SWE
1946,ESP,SWE
1946,FIN,SWE
1946,FRA,SWE
1946,ITA,SWE
1946,NLD,SWE
1946,NOR,SWE
1946,PRT,SWE
1947,BEL,SWE
1947,CHE,SWE
1947,DNK,SWE
1947,ESP,SWE
1947,FIN,SWE
1947,FRA,SWE
1947,GBR,SWE
1947,ITA,SWE
1947,NLD,SWE
1947,NOR,SWE
1947,PRT,SWE
1948,AUS,SWE
1948,BEL,SWE
1948,CHE,SWE
1948,DNK,SWE
1948,ESP,SWE
1948,FIN,SWE
1948,FRA,SWE
1948,GBR,SWE
1948,ITA,SWE
1948,JPN,SWE
1948,NLD,SWE
1948,NOR,SWE
1948,PRT,SWE
1949,AUS,SWE
1949,BEL,SWE
1949,CHE,SWE
